time_min;T_hanger;T_cable
0,0;20,0;20,0
0,08333333333333333;20,0;20,0
0,16666666666666666;20,300566975417155;20,09332831297865
0,25;20,814052432909413;20,252162743004384
0,3333333333333333;21,496205371117625;20,46263078563487
0,4166666666666667;22,31966062793966;20,716273474740827
0,5;23,265494211979878;21,00732574758793
0,5833333333333334;24,319655984459573;21,331568992332926
0,6666666666666666;25,47119008842982;21,685759805829772
0,75;26,711242566102094;22,067312256422483
0,8333333333333334;28,032461599655086;22,474106423000272
0,9166666666666666;29,428612227915107;22,904365805385765
1,0;30,89431666910417;23,356574997794468
1,0833333333333333;32,4248723716658;23,829422231367595
1,1666666666666667;34,016120368237196;24,32175797973324
1,25;35,66434741640637;24,83256433176441
1,3333333333333333;37,36621155535981;25,36093181104339
1,4166666666666667;39,118684332023406;25,90604148518712
1,5;40,919005172912286;26,467150920877746
1,5833333333333333;42,76464478736568;27,04358299182175
1,6666666666666667;44,65327540813682;27,63471684121257
1,75;46,58274629182307;28,239980497214777
1,8333333333333333;48,55106332412483;28,8588447747906
1,9166666666666667;50,55637187039427;29,490818191351604
2,0;52,59694222236294;30,13544269070328
2,0833333333333335;54,671157144278936;30,79229001819358
2,1666666666666665;56,77750113362789;31,460958625538513
2,25;58,91455109499446;32,141071010262316
2,3333333333333335;61,080968188505516;32,83227141463165
2,4166666666666665;63,275490662266115;33,53422382416343
2,5;65,49692751517955;34,246610217495416
2,5833333333333335;67,74415286533007;34,9691290285176
2,6666666666666665;70,01610092172037;35,70149378881358
2,75;72,31176147506991;36,44343192412218
2,8333333333333335;74,63017583768435;37,194683683047245
2,9166666666666665;76,97043317391177;37,955001179875055
3,0;79,33166717202194;38,72414753629827
3,0833333333333335;81,71305301594309;39,50189610924027
3,1666666666666665;84,11380462152528;40,28802979393675
3,25;86,53317210714384;41,08234039304979
3,3333333333333335;88,9704394727261;41,884628043931365
3,4166666666666665;91,4249224648459;42,69470069727069
3,5;93,89596660851787;43,51237364129591
3,5833333333333335;96,38294538883906;44,33746906648749
3,6666666666666665;98,88525856775671;45,16981566642587
3,75;101,40233062305144;46,009248270959816
3,8333333333333335;103,93360929817251;46,85560750836255
3,9166666666666665;106,47856425288738;47,70873949355331
4,0;109,0366858058499;48,56849553981445
4,083333333333333;111,60748376117752;49,434731891737655
4,166666666666667;114,19048631198362;50,30730947739482
4,25;116,78523901455534;51,18609367795627
4,333333333333333;119,39130382751799;52,070954113176526
4,416666666666667;122,00825821089616;52,96176444133952
4,5;124,63569428048302;53,85840217240598
4,583333333333333;127,27321801337023;54,76074849323714
4,666666666666667;129,92044850088163;55,668688103884875
4,75;132,5770172454998;56,58210906404049
4,833333333333333;135,2425674986824;57,500902648824166
4,916666666666667;137,9167536367397;58,42496321317709
5,0;140,59924057218979;59,35418806418866
5,083333333333333;143,28970319822784;60,28847734075434
5,166666666666667;145,9878258641432;61,227733900015316
5,25;148,6933018796953;62,17186321008141
5,333333333333333;151,40583304662042;63,120773248583035
5,416666666666667;154,12512921558493;64,07437440663819
5,5;156,85090786703321;65,0325793978563
5,583333333333333;159,58289371449635;65,99530317203295
5,666666666666667;162,32081832903648;66,96246283321872
5,75;165,06441978360002;67,93397756187136
5,833333333333333;167,81344231614275;68,90976854082439
5,916666666666667;170,56763601047234;69,88975888482652
6,0;173,32675649382787;70,87387357342585
6,083333333333333;176,09056465028627;71,8620393869901
6,166666666666667;178,85882634914725;72,85418484567052
6,25;181,6313121875071;73,85024015113143
6,333333333333333;184,40779724628484;74,85013713088078
6,416666666666667;187,18806085901315;75,85380918504895
6,5;189,9718863927518;76,86119123547452
