time_min;T_gas;T_hanger;T_cable;phi_hanger;phi_cable;qconv_hanger;qrad_hanger;cp_hanger;dT_hanger
0,0;19,999999999999964;20,0;20,0;0,6611323876219485;0,5612386379557847;0,0;0,0;0,0;0,0
0,08333333333333333;88,00267891889344;20,0;20,0;0,6611323876219485;0,5612386379557847;-8,881784197001252e-13;-1,5015837048572856e-13;439,80176;-1,4321625981956088e-16
0,16666666666666666;140,47216691122372;20,269333523944276;20,084021795689495;0,6611323876219485;0,5612386379557847;1700,0669729723359;252,6366313117545;439,80176;0,26933352394427496
0,25;181,54762559614076;20,762717366441;20,2374730534044;0,6611323876219485;0,5612386379557847;3005,070834681986;573,5773279319179;439,99235248454784;0,4933838424967221
0,3333333333333333;214,24676380490655;21,444011505198038;20,448922011862148;0,6611323876219485;0,5612386379557847;4019,622705742494;925,9049842109946;440,34090804499147;0,6812941387570385
0,4166666666666667;240,7701762166891;22,283888506934332;20,709268365572203;0,6611323876219485;0,5612386379557847;4820,068807492713;1283,2617145620773;440,8209730554023;0,8398770017362936
0,5;262,7230778479285;23,258620694289505;21,01127316067579;0,6611323876219485;0,5612386379557847;5462,157192743869;1630,6347218003934;441,41080518164904;0,9747321873551712
0,5833333333333334;281,27685530674063;24,349194795417542;21,34921854973655;0,6611323876219485;0,5612386379557847;5986,611428840974;1961,380077219777;442,09261776953707;1,0905741011280374
0,6666666666666666;297,2867700968886;25,540523428197737;21,718623373885162;0,6611323876219485;0,5612386379557847;6423,191512783077;2274,0022338840677;442,85200325355913;1,1913286327801949
0,75;311,3777154288792;26,82072149580089;22,115997274160467;0,6611323876219485;0,5612386379557847;6793,656166717271;2569,7404392275835;443,6773930454159;1,2801980676031506
0,8333333333333334;324,0066976265547;28,18046293700787;22,538631247605426;0,6611323876219485;0,5612386379557847;7113,924848326957;2851,0274835666933;444,55954595915216;1,3597414412069826
0,9166666666666666;335,5083596559061;29,612431388898358;22,98442389098187;0,6611323876219485;0,5612386379557847;7395,655867238671;3120,606668047642;445,4910856024508;1,4319684518904856
1,0;346,1281495600003;31,11086682775689;23,45174080608656;0,6611323876219485;0,5612386379557847;7647,398206675193;3381,077167019453;446,4661018631986;1,4984354388585313
1,0833333333333333;356,0464872675711;32,67120120839113;23,939303139245705;0,6611323876219485;0,5612386379557847;7875,432068306085;3634,694118429769;447,479820796329;1,5603343806342438
1,1666666666666667;365,3963730239373;34,28977142517292;24,446100612273018;0,6611323876219485;0,5612386379557847;8084,382151479498;3883,309313725339;448,52833917674985;1,6185702167817884
1,25;374,2762175314597;35,96359655714965;24,971324484690513;0,6611323876219485;0,5612386379557847;8277,66503996911;4128,383258542378;449,60841576066167;1,6738251319767279
1,3333333333333333;382,75919072482066;37,690206959959035;25,514316359229667;0,6611323876219485;0,5612386379557847;8457,815524357751;4371,029011593274;450,7173098964017;1,726610402809387
