time_min;T_gas;T_hanger;T_cable;phi_hanger;phi_cable;qconv_hanger;qrad_hanger;cp_hanger;dT_hanger
0,0;20,0;20,0;20,0;0,7732755439880269;0,684788374519127;0,0;0,0;0,0;0,0
0,08333333333333333;96,53781861764294;20,0;20,0;0,7732755439880269;0,684788374519127;0,0;0,0;439,80176;0,0
0,16666666666666666;146,95199092663503;20,311728666159937;20,09744563032072;0,7732755439880269;0,684788374519127;1913,4454654410736;346,62851664192164;439,80176;0,3117286661599382
0,25;184,60683287828354;20,84860509066915;20,264932397974423;0,7732755439880269;0,684788374519127;3166,0065565118775;728,370553923712;440,02233263185605;0,5368764245092122
0,3333333333333333;214,67364350130407;21,566552821048596;20,48868101057038;0,7732755439880269;0,684788374519127;4093,95569469036;1118,3583557497814;440,401506972258;0,7179477303794461
0,4166666666666667;239,70362366757516;22,43804314324501;20,76020423415336;0,7732755439880269;0,684788374519127;4827,677267006387;1506,623476603447;440,9071676675845;0,8714903221964144
0,5;261,1446514959265;23,443844191559425;21,073657519232555;0,7732755439880269;0,684788374519127;5431,639513108254;1889,020953645614;441,5188290482694;1,0058010483144133
0,5833333333333334;279,89804499722095;24,569534564266096;21,42472053366307;0,7732755439880269;0,684788374519127;5942,520182609176;2263,7932319562547;442,22184902200354;1,1256903727066703
0,6666666666666666;296,5631594504424;25,803761575781202;21,810039233096646;0,7732755439880269;0,684788374519127;6383,212760823872;2630,2696233301795;443,00498775274303;1,2342270115151075
0,75;311,5588238049186;27,13726788232098;22,226914652339257;0,7732755439880269;0,684788374519127;6768,98494686653;2988,305695867184;443,85918992445954;1,3335063065397776
0,8333333333333334;325,189270547786;28,562301713862837;22,67311475818747;0,7732755439880269;0,684788374519127;7110,5388980649395;3338,0190386193112;444,776905271098;1,425033831541858
0,9166666666666666;337,6824701135694;30,07223695316677;23,14675354915313;0,7732755439880269;0,684788374519127;7415,674220848079;3679,6566720185238;445,7516774621804;1,5099352393039334
1,0;349,2136657565671;31,661316318949652;23,64620955940601;0,7732755439880269;0,684788374519127;7690,255829010066;4013,525594806182;446,7778795507529;1,5890793657828841
1,0833333333333333;359,9204763968563;33,324470871047595;24,170068763889027;0,7732755439880269;0,684788374519127;7938,808735940435;4339,955423855788;447,8505352387935;1,663154552097944
1,1666666666666667;369,91295149454055;35,057189005264306;24,717083287484517;0,7732755439880269;0,684788374519127;8164,900138145218;4659,278087037737;448,96519323432454;1,7327181342167106
1,25;379,2804763795877;36,85541875480063;25,28614073800154;0,7732755439880269;0,684788374519127;8371,394062231906;4971,816884764558;450,1178359537498;1,7982297495363273
1,3333333333333333;388,0966424225615;38,715493220824634;25,87624090813139;0,7732755439880269;0,684788374519127;8560,626440619677;5277,880822654769;451,3048112797738;1,8600744660240043
1,4166666666666667;396,42276192482973;40,634072501043185;26,486477727456364;0,7732755439880269;0,684788374519127;8734,528730043423;5577,7619539242105;452,52278028724254;1,9185792802185506
1,5;404,31045654585864;42,60809766263793;27,116025042478167;0,7732755439880269;0,684788374519127;8894,717235594664;5871,734448791423;453,7686763282331;1,9740251615947448
1,5833333333333333;411,8035976900252;44,63475368867583;27,76412524478705;0,7732755439880269;0,684788374519127;9042,558972080518;6160,054647685554;455,0396723882722;2,0266560260378985
1,6666666666666667;418,9397842966738;46,71143923122626;28,430080056367768;0,7732755439880269;0,684788374519127;9179,221100033734;6442,961660931613;456,3331545899623;2,0766855425504316
