time_min;T_hanger;T_cable
0,0;20,0;20,0
0,08333333333333333;20,0;20,0
0,16666666666666666;20,30762026694308;20,09583064457749
0,25;20,835887292587596;20,259923649763753
0,3333333333333333;21,540660927869585;20,478463238943835
0,4166666666666667;22,39447338108506;20,742973368690084
0,5;23,378206973886947;21,047640792640276
0,5833333333333334;24,477577938929397;21,388185222305147
0,6666666666666666;25,68138072401718;21,761296173154506
0,75;26,980507597449606;22,16431919284578
0,8333333333333334;28,36735518133519;22,59506641213313
0,9166666666666666;29,835442538366056;23,05169498005067
1,0;31,379153286174084;23,532625240381183
1,0833333333333333;32,99355455360154;24,036483492996545
1,1666666666666667;34,67426572827494;24,56206066098157
1,25;36,41736068952876;25,10828163795151
1,3333333333333333;38,219293277847356;25,674182034950707
1,4166666666666667;40,076839327080855;26,258890193127545
1,5;41,9870507798041;26,861613031464543
1,5833333333333333;43,947218798776134;27,48162474461655
1,6666666666666667;45,95484369754214;28,118257656934396
1,75;48,00761012344098;28,770894733695773
1,8333333333333333;50,103366344843096;29,438963384159443
1,9166666666666667;52,24010678741395;30,121930284490645
2,0;54,41595717302092;30,8192970151527
2,0833333333333335;56,62916176620199;31,53059635554635
2,1666666666666665;58,87807234437915;32,255389114095834
2,25;61,16113859093524;32,99326139837031
2,3333333333333335;63,4768996728626;33,743822249739374
2,4166666666666665;65,82397681246682;34,50670158225629
2,5;68,20106669945952;35,28154837718191
2,5833333333333335;70,60693561847597;36,06802909369043
2,6666666666666665;73,04041418961046;36,865826263472385
2,75;75,50039263743982;37,67463724263712
2,8333333333333335;77,98581651828644;38,49417309885966
2,9166666666666665;80,49568284696377;39,32415761537375
3,0;83,02903657355941;40,164326396375145
3,0833333333333335;85,58496736840667;41,01442606081642
3,1666666666666665;88,16260667962894;41,87421351355724
3,25;90,7611250327883;42,743455284471096
3,3333333333333335;93,37972954644225;43,62192692746739
3,4166666666666665;96,01766164097927;44,50941247252069
3,5;98,67419492109633;45,405703924748174
3,5833333333333335;101,34863321480397;46,310600805375934
3,6666666666666665;104,04030875398193;47,223909730110236
3,75;106,74858048332678;48,14544402100435
3,8333333333333335;109,47283248608707;49,07502334840051
3,9166666666666665;112,21247251631583;50,01247339994533
4,0;114,96693062851911;50,95762557403674
4,083333333333333;117,73565789657461;51,91031669537008
4,166666666666667;120,51812521465703;52,87038875051911
4,25;123,31382217366033;53,83768864171992
4,333333333333333;126,12225600726465;54,81206795722768
4,416666666666667;128,94295060237408;55,79338275679272
4,5;131,77544556915944;56,781493370956355
4,583333333333333;134,6192953663901;57,77626421300241
4,666666666666667;137,4740684781365;58,777563602519066
4,75;140,33934663827912;59,78526359963059
4,833333333333333;143,21472409957434;60,79923984905133
4,916666666666667;146,09980694430965;61,81937143319604
5,0;148,9942124338323;62,845540733653614
5,083333333333333;151,89756839446275;63,87763330039614
5,166666666666667;154,80951263750723;64,91553772815261
5,25;157,72969241126822;65,9591455394285
5,333333333333333;160,65776388311772;67,00835107369818
5,416666666666667;163,59339164984866;68,06305138233873
5,5;166,53624827465651;69,12314612891075
5,583333333333333;169,4860138492276;70,18853749442505
5,666666666666667;172,44237557952337;71,25913008726423
5,75;175,40502739395384;72,33483085745533
5,833333333333333;178,37366957272673;73,41554901501436
5,916666666666667;181,34800839724616;74,50119595210536
6,0;184,32775581851308;75,59168516877725
6,083333333333333;187,3126291435524;76,68693220205962
6,166666666666667;190,30235073895827;77,78685455821568
6,25;193,2966477507102;78,89137164796497
6,333333333333333;196,29525183946882;80,00040472450321
6,416666666666667;199,29789893061186;81,11387682415837
6,5;202,30432897831898;82,23171270953422
