time_min;T_gas;T_hanger;T_cable;phi_hanger;phi_cable;qconv_hanger;qrad_hanger;cp_hanger;dT_hanger
0,0;20,0;20,0;20,0;0,8176699860922861;0,7512037660161578;0,0;0,0;0,0;0,0
0,08333333333333333;96,53781861764294;20,0;20,0;0,8176699860922861;0,7512037660161578;0,0;0,0;439,80176;0,0
0,16666666666666666;146,95199092663503;20,31447347877891;20,098752186821777;0,8176699860922861;0,7512037660161578;1913,4454654410736;366,5287704820759;439,80176;0,31447347877891185
0,25;184,60683287828354;20,857101592376026;20,26898453073592;0,8176699860922861;0,7512037660161578;3165,9379361964034;770,1779545241026;440,02427346081083;0,5426281135971145
0,3333333333333333;214,67364350130407;21,583850085928795;20,4969471826544;0,8176699860922861;0,7512037660161578;4093,7432821476878;1182,5362801321853;440,40750051841593;0,7267484935527695
0,4166666666666667;239,70362366757516;22,46714907469202;20,774143758269183;0,8176699860922861;0,7512037660161578;4827,244835384382;1593,0625928698246;440,9193306887353;0,8832989887632269
0,5;261,1446514959265;23,487689843612944;21,094704265120367;0,8176699860922861;0,7512037660161578;5430,911864822078;1997,373738861107;441,5392168119227;1,0205407689209225
0,5833333333333334;279,89804499722095;24,63095840254354;21,454275838363017;0,8176699860922861;0,7512037660161578;5941,424041307839;2393,6110858842353;442,25242491837497;1,1432685589305962
0,6666666666666666;296,5631594504424;25,885503074208874;21,849469040296494;0,8176699860922861;0,7512037660161578;6381,6771648669355;2781,0652653401808;443,0476086248678;1,2545446716653332
0,75;311,5588238049186;27,241965825710594;22,277548727588872;0,8176699860922861;0,7512037660161578;6766,941409405838;3159,5833558557515;443,91559921430655;1,356462751501721
0,8333333333333334;325,189270547786;28,692494985411205;22,736246959427884;0,8176699860922861;0,7512037660161578;7107,921449480199;3529,289469678096;444,84873043422425;1,4505291597006125
0,9166666666666666;337,6824701135694;30,23036666510249;23,223642636704163;0,8176699860922861;0,7512037660161578;7412,419389059371;3890,4445482634924;445,8404298845792;1,537871679691287
1,0;349,2136657565671;31,849728667710465;23,73808027253918;0,8176699860922861;0,7512037660161578;7686,302586211673;4243,372921583494;446,8849560140872;1,6193620026079751
1,0833333333333333;359,9204763968563;33,54542036804533;24,278113015209193;0,8176699860922861;0,7512037660161578;7934,0984272214155;4588,422803921749;447,9772203833383;1,6956917003348655
1,1666666666666667;369,91295149454055;35,312841880258276;24,84246139267333;0,8176699860922861;0,7512037660161578;8159,376400720275;4925,944822204371;449,11266268295833;1,7674215122129515
1,25;379,2804763795877;37,14785641109511;25,42998263518743;0,8176699860922861;0,7512037660161578;8365,002740357057;5256,280451018774;450,2871598805926;1,8350145308368386
1,3333333333333333;388,0966424225615;39,046715669324364;26,039647342003793;0,8176699860922861;0,7512037660161578;8553,315499212315;5579,756021361298;451,4969582780726;1,898859258229249
1,4166666666666667;396,42276192482973;41,00600172878615;26,670521385299143;0,8176699860922861;0,7512037660161578;8726,248168830927;5896,679911823286;452,7386214349405;1,959286059461792
1,5;404,31045654585864;43,02258090890829;27,321751636335364;0,8176699860922861;0,7512037660161578;8885,41900490109;6207,341565831944;454,0089893778523;2,0165791801221373
1,5833333333333333;411,8035976900252;45,09356661270305;27,99255453808265;0,8176699860922861;0,7512037660161578;9032,196890923758;6512,0115490589615;455,30514602659855;2,0709857037947628
1,6666666666666667;418,9397842966738;47,21628896239034;28,68220683566998;0,8176699860922861;0,7512037660161578;9167,750776933053;6810,942184568198;456,62439272609333;2,1227223496872853
1,75;425,75148437421007;49,38826967686362;29,39003796863512;0,8176699860922861;0,7512037660161578;9293,087383357088;7104,368490997857;457,9642263996775;2,1719807144732863
1,8333333333333333;432,2669281095389;51,607201049910564;30,115423761126866;0,8176699860922861;0,7512037660161578;9409,080367433662;7392,509260117002;459,3223212583653;2,2189313730469395
1,9166666666666667;438,5108147315537;53,87092817860358;30,85778113878859;0,8176699860922861;0,7512037660161578;9516,493176490709;7675,568176777423;460,69651328786887;2,2637271286930125
2,0;444,50487787550446;56,17743379850172;31,616563667086243;0,8176699860922861;0,7512037660161578;9615,997163823753;7953,734924769019;462,0847869358974;2,3065056198981364
2,0833333333333335;450,26834213398865;58,52482523256006;32,391257753728624;0,8176699860922861;0,7512037660161578;9708,186101925068;8227,18624683885;463,48526356494915;2,347391434058344
2,1666666666666665;455,81829499723057;60,91132307121346;33,18137939307478;0,8176699860922861;0,7512037660161578;9793,587922535715;8496,08694229844;464,8961913389418;2,3864978386533964
2,25;461,169992328726;63,335251283571594;33,986471356724444;0,8176699860922861;0,7512037660161578;9872,674298150427;8760,590794898344;466,31593628762784;2,4239282123581356
